gene,log2FoldChange,p_value,adj_p_value,significant
ENSG00000175711.8,0.14983561901905595,1.4332957027919464e-08,2.842948708119718e-08,False
ENSG00000175727.14,-0.13771572788006026,2.4595428207474537e-29,1.4628549665764606e-28,False
ENSG00000175741.5,0.020193395926661584,0.1760633132398704,0.2003837187861735,False
ENSG00000175745.14,-0.4615674522940192,3.452061754245414e-37,2.912227389422898e-36,False
ENSG00000175756.13,0.15005134346751348,8.046517820615288e-15,2.2669595367621406e-14,False
ENSG00000175764.14,-0.2335092488691939,4.351513483448973e-34,3.2207410679907335e-33,False
ENSG00000175768.13,-0.19610224721466363,1.2257985631304395e-12,3.0666216427840365e-12,False
ENSG00000175782.11,0.07129849404739974,0.0015445572728791856,0.0021514633917701005,False
ENSG00000175785.13,-0.824743056914184,8.405003021570865e-90,6.11722018157662e-88,True
ENSG00000175787.17,-0.06892519404354314,0.021737961021650227,0.027306565116825426,False
ENSG00000175792.12,0.24539708533398086,3.5782490367074144e-29,2.1145820696268813e-28,False
ENSG00000175793.12,0.21649902241057983,0.0003063395796800043,0.0004516168252674122,False
ENSG00000175806.15,-0.35325213910718123,1.5123086210583226e-97,1.684244916633678e-95,False
ENSG00000175826.12,0.002129824218053411,0.8080771752764969,0.8267800691817613,False
ENSG00000175832.13,0.017363075307629705,0.7892193098021525,0.809463207049689,False
ENSG00000175854.14,0.13190797542855526,7.080177629205598e-21,2.765736054120473e-20,False
ENSG00000175857.8,0.26720877726608583,3.297436159434313e-10,7.212027893719914e-10,False
ENSG00000175866.15,0.2530818667001018,1.4526075092100862e-12,3.6155045759460284e-12,False
ENSG00000175879.9,-0.3218906750367283,7.735405173057626e-45,9.301544452298426e-44,False
ENSG00000175886.10,-0.10550741011772158,0.0001970707851982115,0.0002947447146984337,False
ENSG00000175893.12,0.018941685306521183,0.38163392204487445,0.4145066960605215,False
ENSG00000175895.4,0.18765317305540075,2.9478876247916016e-19,1.0515315401073052e-18,False
ENSG00000175899.15,-0.2195116099612,3.478945371254628e-95,3.2615604231977e-93,False
ENSG00000175906.5,-0.17542027276463168,8.795386986489167e-18,2.9079627745328e-17,False
ENSG00000175920.18,0.53268299239864,1.2195350996332763e-15,3.58557148180627e-15,True
ENSG00000175928.6,-0.25006836588833026,6.383879971074243e-05,9.891139518207843e-05,False
ENSG00000175931.13,0.15336020790859406,1.1038481059688004e-17,3.630774126946734e-17,False
ENSG00000175938.7,0.08115952136389604,2.1195741720608995e-08,4.157963566754766e-08,False
ENSG00000175946.8,0.5162871486784949,9.901146382824457e-24,4.4719549013769474e-23,True
ENSG00000175970.11,-0.21536033991768067,8.522207244416343e-30,5.187729530955422e-29,False
ENSG00000175984.15,-0.5561294585856598,8.115875488685205e-63,2.1175288971578977e-61,True
ENSG00000175985.10,0.5345825905661244,8.102636224839527e-26,4.058410670539907e-25,True
ENSG00000176014.13,-0.26734044324952677,3.929250017470176e-41,3.9612378365674425e-40,False
ENSG00000176018.13,-0.04546300353305899,0.004093959007966175,0.005503941973441684,False
ENSG00000176022.7,0.127672712133728,2.7359927731604698e-12,6.7121620458049724e-12,False
ENSG00000176024.18,0.03707721436697575,0.05095102883321207,0.0616554636081325,False
ENSG00000176046.9,-0.12119767308244733,4.9974379664183534e-08,9.56046640704936e-08,False
ENSG00000176054.6,-0.14749219906808309,7.016053617570641e-06,1.1628485190767801e-05,False
ENSG00000176055.10,-0.18254252434842977,3.865773727263567e-13,9.998230865057922e-13,False
ENSG00000176058.13,0.5267225738038335,4.4685767013782405e-34,3.305910021518971e-33,True
ENSG00000176083.18,-0.003919217815939735,0.944862845233879,0.9508796199776207,False
ENSG00000176087.15,0.00636462005704308,0.31076553176096217,0.3422607841004451,False
ENSG00000176095.12,-0.0413640661996415,0.000646238949156333,0.0009271735364257469,False
ENSG00000176101.12,0.16652262961150788,2.642054921039406e-23,1.1663277297081112e-22,False
ENSG00000176102.13,0.16088842732698927,3.129484599640973e-20,1.18293092133126e-19,False
ENSG00000176105.14,-0.042145723248443456,0.0006132479692359573,0.000881059463333461,False
ENSG00000176108.9,0.053029693891693874,0.005384498260718707,0.007160631843113176,False
ENSG00000176125.7,0.2551255364064626,1.8772446838176884e-20,7.174343225073864e-20,False
ENSG00000176142.13,0.004565455664701901,0.7134010315806154,0.7384092264251954,False
ENSG00000176148.16,-0.043395336126155204,0.010900985371687969,0.014084789477364336,False
ENSG00000176153.12,-0.6547938998335561,4.822249148021948e-18,1.6188630864308355e-17,True
ENSG00000176155.19,0.14961680237910113,5.734378415681243e-05,8.913936808413541e-05,False
ENSG00000176170.14,0.12149934163898246,0.0005190137297403128,0.0007501536304599557,False
ENSG00000176171.11,-0.05619344022368855,7.967517549468187e-06,1.3146364344822024e-05,False
ENSG00000176182.6,0.16091115213111173,2.490892679170134e-25,1.2167757762186989e-24,False
ENSG00000176194.18,-1.6046366839926725,1.5078417431814972e-59,3.44169544516558e-58,True
ENSG00000176208.9,0.2905855425442121,2.5526425910590943e-14,7.004886911862842e-14,False
ENSG00000176209.12,-0.01658011490241984,0.054058442852674984,0.06520649856053563,False
ENSG00000176222.9,-0.19066213391754117,1.2922380151121712e-11,3.047668792321116e-11,False
ENSG00000176225.15,-0.09928360896421928,8.983782637765385e-05,0.0001377408196351093,False
ENSG00000176244.7,0.17424837103450086,0.001113787288868956,0.0015697457339469557,False
ENSG00000176248.9,0.05782273622283718,0.0014496190359519726,0.0020234672175796628,False
ENSG00000176261.15,0.09417885699266204,2.0441475531579057e-22,8.615845693955369e-22,False
ENSG00000176268.5,-0.10617016183198436,0.0031517446937140785,0.004279873277208791,False
ENSG00000176273.15,-0.3646610550080356,3.949133681613168e-46,5.021603395608346e-45,False
ENSG00000176293.20,-0.15512478651333472,6.876747434181409e-08,1.30504056407601e-07,False
ENSG00000176340.4,0.10574990297608045,1.9896271004653297e-38,1.7788724194569872e-37,False
ENSG00000176371.14,0.02643338811631102,0.1091458119044416,0.1271975281088773,False
ENSG00000176386.9,0.013988234557850365,0.1557507230709278,0.17838251428608687,False
ENSG00000176387.7,0.2710023203154097,2.6542505851128784e-10,5.844563987442026e-10,False
ENSG00000176390.12,0.010156141441554745,0.5356762279041484,0.5678790855325777,False
ENSG00000176393.11,0.19629476791613554,3.653071387448666e-35,2.828701194742098e-34,False
ENSG00000176396.11,0.04471842089507572,2.1612278999131284e-06,3.711800431707561e-06,False
ENSG00000176401.6,-0.13912462329407882,2.7044698186084584e-15,7.808938954235038e-15,False
ENSG00000176402.6,-0.22408241782794214,1.1315720200785449e-07,2.1229288978160966e-07,False
ENSG00000176407.18,0.007570673043087783,0.20629727239928494,0.2325451353979848,False
ENSG00000176410.8,0.01767536660974267,0.05945756657200182,0.07134564029906704,False
ENSG00000176422.14,0.01281063749415301,0.4543312746772519,0.48784607040211714,False
ENSG00000176428.6,0.24293590034390378,1.042721642276176e-12,2.6200670702499796e-12,False
ENSG00000176435.7,-0.30569661327357966,1.4427695386406435e-58,3.1921756965603784e-57,False
ENSG00000176438.12,-0.8738275064079153,4.907237437353834e-56,9.775594001854685e-55,True
ENSG00000176444.19,0.10986261000373077,2.2685455638430157e-12,5.5901759855080195e-12,False
ENSG00000176454.14,-0.17348004071905931,2.4686400924073384e-24,1.1449025627000383e-23,False
ENSG00000176463.14,-0.32558911376874766,3.5653901937415733e-54,6.573787208327519e-53,False
ENSG00000176472.10,-0.08575878229818334,1.4390995331671135e-07,2.6807833019055995e-07,False
ENSG00000176473.13,0.054843749148766996,0.0001969370637932077,0.0002945712670438515,False
ENSG00000176476.9,0.05018090801323005,0.00028402544157379145,0.00041968995347065855,False
ENSG00000176485.12,-0.25143037612417984,3.995293411556468e-31,2.586730350033868e-30,False
ENSG00000176490.5,0.09668651695506436,0.0408201115600354,0.04991297113162091,False
ENSG00000176531.10,0.3606639554702882,5.223418760640807e-13,1.3380273373583443e-12,False
ENSG00000176532.4,0.4316933635593858,8.122200315077187e-15,2.2867287415743272e-14,False
ENSG00000176533.13,-0.4138733437160911,8.895333996446347e-29,5.159355901329279e-28,False
ENSG00000176542.10,-0.15636835352211653,1.6788500361032362e-14,4.6555543949025904e-14,False
ENSG00000176563.10,-0.037986088281155794,0.3602638324338784,0.3928386144965027,False
ENSG00000176593.8,-0.07279931370660075,0.020548306346715353,0.025876800145510706,False
ENSG00000176595.4,-0.4268413137992486,3.939398489001143e-32,2.6725420493248147e-31,False
ENSG00000176597.12,-0.5581407287270415,7.915698981234841e-46,9.913442180725355e-45,True
ENSG00000176619.13,0.3113506678660456,7.410843068361506e-30,4.5211591866320155e-29,False
ENSG00000176623.12,-0.05074740002129596,1.7046609481348447e-08,3.363912923456965e-08,False
ENSG00000176624.12,-0.1120053206995788,3.716384580372655e-11,8.564044678059137e-11,False
ENSG00000176641.11,-0.032880029811482636,0.20740635919899858,0.23373182509665075,False
ENSG00000176658.17,0.10716633821556121,4.517064716672309e-09,9.249280837667855e-09,False
ENSG00000176692.8,-0.19937125539360112,6.157606040341295e-06,1.0251762278862593e-05,False
ENSG00000176714.10,-0.1745142019514243,1.2219048962839292e-24,5.757038571531948e-24,False
ENSG00000176715.17,-0.03572672346088712,0.08375493069603078,0.09888504588900283,False
ENSG00000176720.6,-0.2065593678473916,1.5636509421485222e-17,5.0996901992949244e-17,False
ENSG00000176723.10,-0.252871597372458,2.5654107673416034e-23,1.1343039241477903e-22,False
ENSG00000176731.12,0.06443200181967512,2.4362576158286924e-05,3.888358072238273e-05,False
ENSG00000176732.7,0.08003961842131124,0.0002547088828241474,0.00037785081365849295,False
ENSG00000176749.9,0.4108877812526921,2.878451781597994e-23,1.2673130502477344e-22,False
ENSG00000176771.17,-0.06366648671020281,0.07996645173998909,0.09462088563700648,False
ENSG00000176783.15,0.038495805935057525,5.5826962229532846e-05,8.685473572443915e-05,False
ENSG00000176788.9,0.24178708917352099,5.3227967704709935e-20,1.9848649350381048e-19,False
ENSG00000176809.10,0.1346338544776804,2.027944340283035e-06,3.488669747320825e-06,False
ENSG00000176826.15,-0.02204887914990694,0.4847995667237668,0.5178810358062435,False
ENSG00000176834.14,-0.09038480890628353,8.390416279991022e-13,2.1217703101214724e-12,False
ENSG00000176842.15,0.2806895327557499,7.997584281721221e-10,1.7135172830326912e-09,False
ENSG00000176845.13,0.06176051844393893,0.0035526530860887345,0.004798366051648743,False
ENSG00000176853.16,0.1371933891412338,1.7385771992374932e-13,4.580084147348303e-13,False
ENSG00000176871.9,0.0650676065692175,1.649401125852719e-14,4.575419973654299e-14,False
ENSG00000176887.7,0.4543344794644477,5.290277381366755e-16,1.5854589645367514e-15,False
ENSG00000176890.16,0.4948090863832728,2.8427212125582653e-25,1.3837522968962114e-24,False
ENSG00000176894.10,0.08316187813615428,3.150789543824873e-05,4.9956240865879936e-05,False
ENSG00000176896.8,-0.058533675909390404,0.0001749661325942858,0.0002628927928530948,False
ENSG00000176903.5,-0.031304883239108516,0.0015441316756818124,0.002151051127120886,False
ENSG00000176907.5,-0.11673231486224767,1.5407066225628158e-05,2.492429389091096e-05,False
ENSG00000176909.12,0.07083273363932463,0.004143317445998132,0.005567593303011824,False
ENSG00000176915.15,0.024115674380606578,0.017765303635833278,0.02248474170795648,False
ENSG00000176919.13,0.29798711929687394,1.9818736465346646e-21,7.970724985602574e-21,False
ENSG00000176920.13,0.45940423428199084,1.1248031249082583e-13,2.988788319411952e-13,False
ENSG00000176928.7,-0.5862569729918385,8.912497083585762e-42,9.307361649151802e-41,True
ENSG00000176933.5,0.15665879985336972,5.209396447086204e-07,9.313157147484213e-07,False
ENSG00000176945.17,-0.152636733748704,0.000422226282847583,0.0006148681823231937,False
ENSG00000176946.12,0.08054760605705047,2.3747510352953384e-13,6.21849750350179e-13,False
ENSG00000176953.12,0.06623962527081817,1.8406845791084735e-07,3.4013719271409807e-07,False
ENSG00000176971.4,-0.197261759040956,4.5083430249899614e-15,1.2867465455225907e-14,False
ENSG00000176973.8,0.20242681048295807,5.052934356289432e-24,2.3092369239401497e-23,False
ENSG00000176974.20,-0.27108307836892154,1.4040188121335424e-46,1.8187578585904765e-45,False
ENSG00000176978.14,0.09579646095632377,1.8711266782006335e-10,4.146564649847932e-10,False
ENSG00000176986.16,-0.02760141912427505,0.10271417569216192,0.12006473875991369,False
ENSG00000176994.11,-0.04438358847373047,0.02441609724630723,0.03054358972523348,False
ENSG00000177000.13,-0.027426295353378816,0.10829858823011261,0.12626338601071374,False
ENSG00000177025.3,-0.09053068090478966,0.002637109217454567,0.003603737985212969,False
ENSG00000177030.17,0.05218128615514184,0.00446599053342751,0.0059861588781660825,False
ENSG00000177034.17,-0.06769685000276882,8.583187822207274e-05,0.00013174490678171077,False
ENSG00000177042.14,-0.04657802218375906,0.0016466183487627586,0.0022876745545352658,False
ENSG00000177045.10,0.055962138978324694,0.028624289996671843,0.03549215184971775,False
ENSG00000177051.6,0.20988067234234453,1.1368280540359725e-19,4.1560970981874703e-19,False
ENSG00000177054.14,0.22112434556004068,7.068949439993387e-12,1.6916952265250973e-11,False
ENSG00000177058.12,-0.015506622784236868,0.3239283038785218,0.3557282002489321,False
ENSG00000177076.6,-0.3504167591395486,1.8314385025860823e-24,8.531973754046449e-24,False
ENSG00000177082.13,0.0024131799708584367,0.928439460577215,0.9365099026696436,False
ENSG00000177084.18,0.19160647543043963,2.2754203022520675e-18,7.780408921403422e-18,False
ENSG00000177096.9,0.12572413845945096,1.9288864750624582e-13,5.074986866527101e-13,False
ENSG00000177098.9,-0.9185393131406425,7.190048601222452e-222,2.982791662217134e-218,True
ENSG00000177105.10,0.04512386009695479,1.1335041532615368e-06,1.9832737156497198e-06,False
ENSG00000177106.16,0.21668095242798469,2.5957261797606506e-06,4.434621664464968e-06,False
ENSG00000177119.16,-0.27477321569596125,2.178041432671368e-47,2.8913935626998944e-46,False
ENSG00000177125.5,-0.11507815727733339,3.9416130080011256e-13,1.0186439223605463e-12,False
ENSG00000177150.13,0.07827746122459578,2.779918917978048e-09,5.771296700228667e-09,False
ENSG00000177156.11,0.0641502629115811,7.294775411036576e-13,1.850909834414999e-12,False
ENSG00000177169.10,0.0748440038672844,1.1961046951265093e-08,2.3841635208323474e-08,False
ENSG00000177173.5,-0.09982304457806435,0.005166667716436637,0.006883635815861064,False
ENSG00000177181.15,0.23906948967503305,6.574446011715384e-14,1.7698954756392778e-13,False
ENSG00000177189.14,-0.3420668039404786,2.9810256549290694e-55,5.718744476056991e-54,False
ENSG00000177191.2,0.025638886444808717,0.33893769603334956,0.3713165727851986,False
ENSG00000177192.14,0.24094176950868218,8.426387866577793e-18,2.790410701616282e-17,False
ENSG00000177200.17,-0.28002773782721313,2.147948237713653e-30,1.346036746851222e-29,False
ENSG00000177225.17,0.035321747115536706,0.028859486573915658,0.03577308733902715,False
ENSG00000177239.15,0.12842731651764527,6.672084577990972e-11,1.5166653628381122e-10,False
ENSG00000177272.9,-0.2021827753732124,3.2566341361864693e-06,5.524492624808655e-06,False
ENSG00000177283.7,-0.17275547509997358,4.46317037515358e-11,1.0246520365979316e-10,False
ENSG00000177302.15,0.06787048834541531,4.3269736317653485e-06,7.283607267753519e-06,False
ENSG00000177303.10,-0.10180465291725804,5.0634636945055276e-11,1.1583004762424141e-10,False
ENSG00000177311.11,-0.19445491865869347,1.334279626973158e-26,6.953843005650937e-26,False
ENSG00000177337.8,0.05891430330661995,0.0016258361399946845,0.00226031542452009,False
ENSG00000177352.10,0.023636360541827273,0.06598188118632543,0.0788153855748549,False
ENSG00000177363.5,-1.1366980332140806,7.23111297458437e-101,8.888376940759485e-99,True
ENSG00000177370.5,0.01399293957340575,0.12033977914572024,0.1395372996397234,False
ENSG00000177374.13,-0.29529644692335655,1.8225534775015036e-26,9.421636263445468e-26,False
ENSG00000177380.14,0.3711719369426947,2.5912245656456728e-18,8.823882709280586e-18,False
ENSG00000177383.5,0.1534660637782128,1.9352261735599586e-18,6.6404348891757544e-18,False
ENSG00000177406.5,-0.16145113170227443,4.31753131090461e-25,2.085738415521138e-24,False
ENSG00000177409.12,-0.007299682231875604,0.7242962680086644,0.7486590426894093,False
ENSG00000177410.13,0.07355321372653045,0.0019353673306958198,0.002673619369975516,False
ENSG00000177425.11,0.0248681927365646,0.38741607587293425,0.420181853793168,False
ENSG00000177426.22,0.12971335953069474,3.0847116718477977e-10,6.764596997838291e-10,False
ENSG00000177427.13,0.021992604260347548,0.26252009680483146,0.29191573318899505,False
ENSG00000177432.8,-0.3280715579843525,8.323406356164435e-61,1.9844627165832274e-59,False
ENSG00000177463.15,-0.15290111409191143,1.1624880657958058e-11,2.7502604738830343e-11,False
ENSG00000177464.5,-0.03548034512828657,0.18668568912536784,0.2118051637731679,False
ENSG00000177465.4,0.17161851348983426,1.2695128039599027e-11,2.9966280894609706e-11,False
ENSG00000177469.13,-0.29131981246711147,4.1135775635767513e-81,2.260288281125583e-79,False
ENSG00000177479.20,-0.0573891288565922,1.797020904540796e-08,3.53859794588228e-08,False
ENSG00000177485.7,-0.03420242253212846,0.04984186542023758,0.0603881363013597,False
ENSG00000177508.12,0.16252512032664113,0.00014476661376512377,0.00021866531847974366,False
ENSG00000177542.11,0.3984199471307024,2.5636819449623516e-30,1.6007079981172406e-29,False
ENSG00000177548.13,0.3303076519523649,9.743142627358799e-20,3.577731992883202e-19,False
ENSG00000177556.12,0.17389242203166688,3.668842342835991e-30,2.266596047543575e-29,False
ENSG00000177565.18,0.08548430407942753,1.0547365902013497e-15,3.1104138933359154e-15,False
ENSG00000177570.15,0.28322504196694687,2.671768111965676e-09,5.5502403667949955e-09,False
ENSG00000177575.13,-0.026266548303158554,0.5044030852089976,0.5369901068812539,False
ENSG00000177576.12,-0.26040960642470523,1.896349138358178e-21,7.641577853792037e-21,False
ENSG00000177595.18,0.17660720845477873,1.1865551637640275e-10,2.662568815077792e-10,False
ENSG00000177599.13,-0.08680596326589085,0.0002654793415553431,0.00039305533491875116,False
ENSG00000177600.9,-0.046519779018010965,5.35946983087597e-11,1.2246632108724298e-10,False
ENSG00000177602.5,0.6350821913404596,2.281396170590526e-40,2.2190790184513005e-39,True
ENSG00000177606.8,-0.2492761155372536,6.374974028186962e-38,5.567701001249182e-37,False
ENSG00000177613.9,-0.015556008625648321,0.09381017629718673,0.11005203714920585,False
ENSG00000177614.11,0.13710429474034036,2.5828785096390216e-05,4.1156410590503095e-05,False
ENSG00000177628.16,0.1660908687788214,7.847560660106258e-28,4.365485135561624e-27,False
ENSG00000177646.19,0.005180575688083611,0.5097054766531491,0.5421828640757921,False
ENSG00000177663.14,-0.061057808477712694,3.596584788366441e-05,5.674786343838806e-05,False
ENSG00000177666.17,-0.2781872938917882,2.038617420973168e-33,1.46191951096062e-32,False
ENSG00000177674.16,0.1508380682395125,6.068389628443845e-18,2.0236908660449594e-17,False
ENSG00000177675.9,-0.3734528989104229,3.4974922509299034e-26,1.7852164383860601e-25,False
ENSG00000177679.16,0.06071139004559156,0.05932451356215946,0.07120541742093804,False
ENSG00000177683.14,0.00281784183511391,0.8413303978302722,0.8575048597503554,False
ENSG00000177685.17,0.08810802017569053,0.0433520433598016,0.05285700275624891,False
ENSG00000177692.12,-0.13808961491784588,3.843964416433029e-13,9.94337420518935e-13,False
ENSG00000177694.16,-0.2535615024325386,1.6794606587939955e-13,4.4271596778439336e-13,False
ENSG00000177697.19,-0.032640347675834125,0.0016247501684126529,0.002259120067143903,False
ENSG00000177700.6,0.05208707777790522,1.7532937521463584e-06,3.03064130449132e-06,False
ENSG00000177706.9,-0.11693593359879761,5.896841763111735e-13,1.506577247376076e-12,False
ENSG00000177707.11,-0.6687437059668175,1.0302261020054884e-70,3.76554447944473e-69,True
ENSG00000177721.4,-0.12559152958839848,5.919308566973626e-10,1.2764783152743385e-09,False
ENSG00000177728.17,0.008722554391819681,0.3845827981400376,0.4174406677016824,False
ENSG00000177731.16,-0.03183586080480527,0.0010289393813702331,0.0014544867616030025,False
ENSG00000177732.8,0.43521020017701106,8.437263530592324e-36,6.698945025198518e-35,False
ENSG00000177733.7,0.04206206982623728,7.846137667469844e-05,0.00012085659375660874,False
ENSG00000177738.4,-0.14019129075756775,5.3067685145602155e-20,1.9797778041954186e-19,False
ENSG00000177788.6,0.2052980163601288,8.772406279471796e-10,1.8749267104785545e-09,False
ENSG00000177791.12,-0.34917440649957765,2.7045532910384964e-17,8.714438312911225e-17,False
ENSG00000177830.18,0.054146739075325634,1.9351986571468385e-05,3.1095852151345635e-05,False
ENSG00000177839.7,-0.20269038169929243,1.3141915021060935e-13,3.4764377149607073e-13,False
ENSG00000177842.12,-0.056454218759131036,0.026783500888423222,0.033336739704657586,False
ENSG00000177853.14,-0.08926271720548318,0.00010802601161156428,0.00016480496797667533,False
ENSG00000177854.8,0.08664754836137023,1.320341309648999e-10,2.954388308025282e-10,False
ENSG00000177868.12,-0.05181960692025411,7.809456477358747e-09,1.576330382986146e-08,False
ENSG00000177873.14,0.010811181280124371,0.614668984124066,0.6451089192685315,False
ENSG00000177875.5,-0.3458387888361276,4.781852274286876e-20,1.7879688291914472e-19,False
ENSG00000177879.17,0.016568255741982174,0.06361954733710254,0.07610862724474657,False
ENSG00000177885.15,0.10840735591407791,1.096540586314961e-31,7.278397795724184e-31,False
ENSG00000177888.8,0.17446104846241672,2.7290160064530393e-14,7.472820397868273e-14,False
ENSG00000177889.10,0.09752426219249122,3.504282161706381e-24,1.615279394204325e-23,False
ENSG00000177917.11,0.031331817728072586,0.03693886537838728,0.045324129849819476,False
ENSG00000177932.7,-0.42257939774319797,8.734248516576577e-37,7.25769253300309e-36,False
ENSG00000177943.14,0.04023192501351991,0.24161094946000328,0.27007693468098987,False
ENSG00000177946.6,-0.019958731272427865,0.17412698238512203,0.19834315936976352,False
ENSG00000177951.17,0.0262777733694608,0.018186975479154852,0.023004395998254105,False
ENSG00000177963.14,0.07675763529836255,3.0310176917469977e-12,7.417197218217782e-12,False
ENSG00000177971.8,0.05174128914392906,5.466899098948731e-07,9.76126263119802e-07,False
ENSG00000177981.11,-0.044790721169618575,3.212144600935979e-07,5.829850979758463e-07,False
ENSG00000177989.13,0.06602815981039445,0.006882325488501953,0.009062474937010111,False
ENSG00000178026.13,0.055519578004869174,0.0803419352950807,0.09504484738622437,False
ENSG00000178028.14,-0.025246352596692834,0.0868745887549183,0.10236433471555167,False
ENSG00000178031.17,-0.34934460936799017,5.120378889888559e-17,1.6224473419669802e-16,False
ENSG00000178033.6,-0.18332341049181733,1.495805270749292e-07,2.782979332079129e-07,False
ENSG00000178035.13,-0.02260053997747713,0.0895276506355633,0.10534083773995159,False
ENSG00000178038.17,-0.4153852274123986,2.0494659704404047e-45,2.5247838391602134e-44,False
ENSG00000178053.20,0.08725157530004113,9.373375756390744e-05,0.00014355495828476973,False
ENSG00000178057.15,0.037920635043565465,3.366630473005076e-07,6.100891784323056e-07,False
ENSG00000178074.6,0.035246583958558286,0.005490132619981997,0.007295848538158186,False
ENSG00000178075.20,-0.24279849815953236,5.083427174920383e-06,8.506039179250664e-06,False
ENSG00000178078.12,0.30407588163805155,4.777991904685292e-10,1.0352003873397015e-09,False
ENSG00000178093.14,0.288514783867055,3.4264525383380603e-13,8.885537337268601e-13,False
ENSG00000178096.9,0.18204271084326473,1.4439379217546565e-35,1.136655876356583e-34,False
ENSG00000178104.19,0.002003811334896799,0.9170672346279807,0.9266159466246551,False
ENSG00000178105.11,0.017782045749348274,0.2948236935733684,0.32574101945245854,False
ENSG00000178149.17,0.09589779893345618,6.588656740993507e-08,1.252229641049665e-07,False
ENSG00000178163.8,-0.1529563393835791,4.586080655047773e-13,1.1795012769662545e-12,False
ENSG00000178175.12,-0.6609881695194584,1.4996352898857258e-43,1.694005990494468e-42,True
ENSG00000178177.16,0.07054993137634469,0.0016610938730867097,0.0023072061379426517,False
ENSG00000178184.16,-0.1576252215162377,1.568660624983828e-07,2.913954372661104e-07,False
ENSG00000178187.8,-0.4363705387995249,1.1048111150874771e-34,8.390496862133453e-34,False
ENSG00000178188.14,-0.007011977432409555,0.6810820615927542,0.7079157989395655,False
ENSG00000178201.4,0.0796707751731951,0.01550278820088305,0.019729524304429275,False
ENSG00000178202.13,-0.15923667604366765,1.6957156222728223e-24,7.913021663665695e-24,False
ENSG00000178209.16,0.09650641635866597,7.670517977839424e-09,1.5494166198936993e-08,False
ENSG00000178222.13,-0.4627718177494158,6.727455828463245e-46,8.457227425569628e-45,False
ENSG00000178226.11,0.0648695708677387,0.012191143836412096,0.01566879721333919,False
ENSG00000178229.8,-0.0031874844400134883,0.8948876680430946,0.9065791186512279,False
ENSG00000178234.13,-0.0843550494257661,6.0934166019071234e-15,1.7281516850460912e-14,False
ENSG00000178252.18,0.00596519609836621,0.7428424448428976,0.7656352502933568,False
ENSG00000178295.15,0.3453897922852631,2.47662555946909e-24,1.1482851224875685e-23,False
ENSG00000178301.4,0.02458286714188218,0.28102914910821414,0.31137061496305707,False
ENSG00000178307.10,0.0024536331870730343,0.7605255435038477,0.7824700701496163,False
ENSG00000178338.11,-0.17001139954013822,3.044607119429276e-13,7.922567122441493e-13,False
ENSG00000178372.8,0.10792860351746336,0.23757191756503407,0.2658127166121081,False
ENSG00000178381.12,0.051966474915594585,4.086191580399289e-05,6.421047640638806e-05,False
ENSG00000178385.15,-0.5434734981932556,2.2078991143180266e-72,8.765042560524721e-71,True
ENSG00000178397.13,0.09389487384412343,4.63960321674152e-18,1.558493436813943e-17,False
ENSG00000178401.16,0.4019324853243582,1.9329553354441775e-08,3.796811178546483e-08,False
ENSG00000178409.14,0.23792868773721887,2.7696328407496643e-13,7.221761055845369e-13,False
ENSG00000178425.14,-0.08422996528225202,9.91373248204855e-13,2.4955776214671362e-12,False
ENSG00000178429.9,-0.19090285412379848,1.6420475200078085e-10,3.648652456750077e-10,False
ENSG00000178449.9,-0.02566286149444652,0.0008253385313619891,0.0011753713063578433,False
ENSG00000178458.5,0.25062512459712005,7.22508795096496e-13,1.833508326323789e-12,False
ENSG00000178460.18,0.03821475462497492,0.12554735128132274,0.14524071020372767,False
ENSG00000178462.12,0.1882014716808369,3.859789875508993e-05,6.0756358560231676e-05,False
ENSG00000178464.6,-0.10360906881021226,9.605449490106071e-09,1.926662986085098e-08,False
ENSG00000178467.18,0.17630253511688032,2.624861093772937e-13,6.858281371448294e-13,False
ENSG00000178498.16,0.07024239525624498,0.016370573593478727,0.02079722080923182,False
ENSG00000178502.6,-0.041135029597299866,0.2570688278516847,0.28633374475572937,False
ENSG00000178531.6,0.7432891962169053,2.288804266085928e-31,1.4947035809299447e-30,True
ENSG00000178537.10,-0.16907294113203086,1.8727317826401974e-48,2.6246715541496145e-47,False
ENSG00000178538.10,-0.24411668892576333,6.645437833741687e-09,1.3472742261833789e-08,False
ENSG00000178562.18,-0.06931133584684579,0.07395545265138287,0.087865452946019,False
ENSG00000178567.8,-0.08959734018043575,1.9820480579747914e-07,3.653644242838668e-07,False
ENSG00000178568.15,-0.2063749160479491,0.00012615337438756275,0.00019135183679956273,False
ENSG00000178573.7,-0.30479725382426004,1.4861683313002113e-49,2.199953371061169e-48,False
ENSG00000178585.15,-0.03013057733218316,0.009808279049017689,0.012735990541128938,False
ENSG00000178605.13,0.02703647809084364,0.05667182871148073,0.06816063822847802,False
ENSG00000178607.16,-0.04252193608083621,0.11427803179536672,0.1328240988731747,False
ENSG00000178623.12,0.1559551237816652,1.184021818221317e-05,1.9304046032191524e-05,False
ENSG00000178631.7,0.15799617157677304,0.00010577224136835245,0.0001614111250015119,False
ENSG00000178665.16,0.12537836384728518,0.0002687094161654036,0.00039773116152428035,False
ENSG00000178685.14,0.2178736281508744,1.0355466726242224e-15,3.054908708538017e-15,False
ENSG00000178691.11,0.06243469017887415,3.404314382747026e-05,5.384729088485763e-05,False
