gene,log2FoldChange,p_value,adj_p_value,significant,neg_log10_p
ENSG00000094804.12,0.824532626664112,7.819214437034669e-46,9.80000335106898e-45,True,44.008773775802354
ENSG00000094963.14,-1.1424874821023843,2.150800075814904e-207,3.9655973842302796e-204,True,203.4016913805702
ENSG00000095637.22,-0.7477688006412406,4.2017958187444415e-67,1.3155584870989671e-65,True,64.88088983928508
ENSG00000095713.14,-0.9416346326240311,5.114321578811864e-57,1.0661689984774379e-55,True,54.97217394982261
ENSG00000099139.14,-0.5808874813621883,2.208048867547258e-47,2.92888592390721e-46,True,45.53329754316388
ENSG00000099260.11,-0.7349032941418732,1.2801645247387698e-100,1.5619889796702313e-98,True,97.8063220345338
ENSG00000099769.6,0.5675795344601048,9.83293884703743e-22,4.007067466300077e-21,True,20.397173345364862
ENSG00000099812.9,0.9221827895533936,3.131030353147027e-26,1.6006259297634556e-25,True,24.79571015191665
ENSG00000099953.10,1.4507515183214295,2.409308615914105e-80,1.2732505468942249e-78,True,77.89508612861097
ENSG00000099960.13,-0.5606889658809244,9.59055230844279e-31,6.104550249570374e-30,True,29.214346327022106
ENSG00000100146.18,-1.1755907429715509,2.3049269126109661e-32,1.5818013725337621e-31,True,30.800848051956134
ENSG00000100162.15,0.9283894484773334,4.4593716141070493e-38,3.931924153267395e-37,True,36.405394868290344
ENSG00000100170.10,-0.6748250365715502,1.0412261271018369e-14,2.917613365945269e-14,True,13.534972260133342
ENSG00000100181.22,-0.7886862927137948,6.079313928896534e-88,4.185897731788759e-86,True,85.37821138638013
ENSG00000100276.10,-0.5430812987112044,2.531173533581525e-16,7.718172292585783e-16,True,15.1124855309105
ENSG00000100290.3,0.5190233824991122,1.066592658328676e-11,2.528795338234898e-11,True,10.597086317777748
ENSG00000100362.13,0.5064758378664961,1.023290816490549e-13,2.726037535534463e-13,True,12.564468168544169
ENSG00000100448.4,-0.8200516751167255,4.11508584899556e-38,3.636088103207259e-37,True,36.43936560227262
ENSG00000100526.20,0.8812930098819616,1.836955986009917e-53,3.249727892521169e-52,True,51.48815300201311
ENSG00000100626.17,-0.5197638567616469,5.212416795899657e-63,1.3707582299708227e-61,True,60.8630391379521
ENSG00000100985.7,0.6922617661457484,4.57235928623496e-22,1.891641236494214e-21,True,20.723161227228672
ENSG00000101003.10,0.7397515127007437,3.2809474712755804e-43,3.6417419624312367e-42,True,41.43869082961807
ENSG00000101057.16,1.00869345993613,2.2560929764205307e-43,2.5210509663786053e-42,True,41.59841837439763
ENSG00000101098.13,0.597723850712107,3.086015820557308e-23,1.3572580579466728e-22,True,21.867337571288502
ENSG00000101115.13,0.8185595138097177,9.601233839437171e-96,9.209414701249735e-94,True,93.03576797024776
ENSG00000101210.13,0.679092551729741,9.344440825448261e-17,2.9201817524950743e-16,True,15.53459011716487
ENSG00000101213.7,0.6059138758266465,7.487246128184303e-19,2.6173027649271185e-18,True,17.582146036041184
ENSG00000101222.12,0.6323479808493558,2.2074938364952836e-28,1.2583700694882424e-27,True,26.90019162001818
ENSG00000101230.6,-0.7000921832882194,4.442999687101721e-69,1.4834433965345263e-67,True,66.82872902032233
ENSG00000101311.16,-0.6459950422630321,3.404737999871334e-24,1.57114077780492e-23,True,22.803784899438277
ENSG00000101331.17,-0.6024682245439592,6.401312346045678e-67,1.9744122132022674e-65,True,64.70456217120542
ENSG00000101412.13,0.6929143286112878,1.3200216570867214e-47,1.7750761246107826e-46,True,45.750783017375376
ENSG00000101441.4,1.1112822382971603,4.824975912421239e-137,1.7405576150156095e-134,True,133.759311596356
ENSG00000101445.10,-0.6555312998266811,2.472442199280544e-62,6.273349519091949e-61,True,60.20250051511143
ENSG00000101447.15,1.0192904061286339,4.593888255317324e-51,7.287856759917369e-50,True,49.13740017184582
ENSG00000101463.6,0.8410802887053559,3.2029487163283992e-46,4.0947404467452586e-45,True,44.3877736216493
ENSG00000101605.13,-1.126812964736788,3.1411574763781004e-69,1.0551491328546194e-67,True,66.9766861536378
ENSG00000101871.16,-0.6961314431249341,7.150290552391618e-74,2.973732366576103e-72,True,71.52669812019516
ENSG00000101938.15,-1.2893811996299767,6.809818463341157e-134,2.2157279917781013e-131,True,130.65448355573088
ENSG00000101955.15,-0.6143746251026032,9.489330814904578e-102,1.249729805893068e-99,True,98.90318387218694
ENSG00000102010.15,-1.0524212887071904,1.031673479546002e-91,7.99980828018054e-90,True,89.09692042099023
ENSG00000102243.13,-0.8790428850702807,1.737239843572281e-21,7.015760030235686e-21,True,20.153925274164077
ENSG00000102287.19,-1.104939208781457,3.862565704219926e-65,1.1185936351802e-63,True,62.95132765614489
ENSG00000102383.14,-0.5652477873510275,1.4282536159836084e-58,3.164277770845394e-57,True,56.49972539968435
ENSG00000102384.13,0.6835670331654409,1.8776448023764673e-65,5.524403874226081e-64,True,63.25771457883778
ENSG00000102802.10,-0.6213656402926504,3.341920993447663e-38,2.9639677693891244e-37,True,36.52812652324755
ENSG00000102837.7,-1.1419985938827377,6.228442817918858e-35,4.77168883289684e-34,True,33.32132788490153
ENSG00000102935.12,-0.5096679253566803,1.4600100586570064e-72,5.8238958926332605e-71,True,70.23478639702932
ENSG00000103044.11,-1.026939160653898,6.187467604952645e-46,7.825826024129893e-45,True,44.10646981112486
ENSG00000103253.19,1.0747721662043914,1.2614339431487407e-60,2.977558300513542e-59,True,58.526139726287354
ENSG00000103257.9,0.5002437253556309,2.4953316949657698e-20,9.492786370073816e-20,True,19.022606292574586
ENSG00000103269.14,0.6316595079873262,1.4684934988478192e-49,2.1757304571322064e-48,True,47.662394908712336
ENSG00000103522.16,0.772010436620387,1.8984925160977472e-55,3.6846298025878387e-54,True,53.43360613949275
ENSG00000103647.13,-0.8262949142850506,2.8861115672135226e-122,6.651685464769611e-120,True,119.17706829525297
ENSG00000103888.17,0.8069371008294126,5.469516526283274e-53,9.493844899282913e-52,True,51.02255786761827
ENSG00000104147.9,0.719951231042698,1.60258417686001e-54,2.998115200768321e-53,True,52.5231516836636
ENSG00000104332.12,-0.9869208924454318,3.3546429094682646e-125,8.434385521169149e-123,True,122.07394655201811
ENSG00000104413.18,0.5396227109114515,3.925194673333297e-11,9.033936256489978e-11,True,10.04412297814836
ENSG00000104415.14,1.0686199134395291,9.938161891894848e-58,2.133426370428242e-56,True,55.67092234107208
ENSG00000104490.18,-0.5906638954516259,2.3285990931189675e-54,4.331925263589254e-53,True,52.363319044634615
ENSG00000104549.12,0.512440167413196,1.5732741370895074e-30,9.922809209754195e-30,True,29.00336535893653
ENSG00000104899.8,0.5831248498072366,5.790153431655792e-31,3.7165561723541596e-30,True,29.429859298846747
ENSG00000104951.16,0.7925373019165205,8.261315863896371e-36,6.562387527309544e-35,True,34.18293812689073
ENSG00000104967.8,-0.5150376963812564,6.323483924633921e-45,7.653675583178358e-44,True,43.11612995018853
ENSG00000105011.9,0.848473467333005,3.5294598652963732e-43,3.9123484973098207e-42,True,41.407562466840076
ENSG00000105048.17,1.179986161028483,4.747097652068765e-33,3.3477831890535096e-32,True,31.475242675782308
ENSG00000105173.14,0.6013936621254203,3.463021261125328e-61,8.463236348617628e-60,True,59.07246353062832
ENSG00000105219.10,0.7836832689925386,1.1394066717528614e-38,1.0236770065547905e-37,True,36.989837051561835
ENSG00000105289.15,0.5865000359610231,2.6436293349249873e-13,6.905144842396543e-13,True,12.160827207223827
ENSG00000105388.16,0.9957069924371089,5.331004094802916e-32,3.5829356804033856e-31,True,30.445760988065153
ENSG00000105464.3,0.5514781548571205,3.145157498372788e-52,5.282463919837859e-51,True,50.27716346057358
ENSG00000105519.18,0.5347168262017787,5.242332189380782e-31,3.3717542771544456e-30,True,29.472144082909804
ENSG00000105609.17,-0.7988926960214486,7.538247198491063e-29,4.389111368833709e-28,True,27.357623399274345
ENSG00000105664.11,1.1977821130140547,1.9599488010219868e-40,1.913140612009344e-39,True,38.71825310902365
ENSG00000105707.14,0.5049625596704594,3.3835279941747987e-16,1.0247538517126595e-15,True,14.989380440638287
ENSG00000105784.15,-0.6943758092145216,1.5625050051469866e-68,5.114044981343017e-67,True,66.29123545639119
ENSG00000105825.14,-0.789973758559879,5.662229369345516e-41,5.667010503915529e-40,True,39.246645982384386
ENSG00000105894.12,-0.614280290887443,2.66125536027153e-22,1.1129251877103268e-21,True,20.953534028528352
ENSG00000105926.16,-0.5506245099075877,9.544251656035114e-80,4.903322352329618e-78,True,77.30950955459471
ENSG00000105971.15,-0.6887768382089918,1.6378871975012457e-96,1.637295190080462e-94,True,93.78587301401156
ENSG00000105974.13,-0.5802457217742871,1.1710941559008054e-94,1.0736539460230919e-92,True,91.96913567538712
ENSG00000105976.16,-0.6639832575395701,1.1640522545656347e-139,4.292507358280476e-137,True,136.3672889516923
ENSG00000105997.22,-0.8397301067621195,8.607551955641669e-107,1.2867902446118726e-104,True,103.89049224022212
ENSG00000106004.5,-0.9164181061765266,1.1065197439683909e-158,6.800588382004251e-156,True,155.1674535108227
ENSG00000106034.18,-0.8225843341969343,3.1582976320793298e-55,6.044843241836724e-54,True,53.218614957017934
ENSG00000106123.12,-0.6424545165008628,1.3645101589403852e-83,8.417353746266451e-82,True,81.07482442085508
ENSG00000106327.13,0.7617105250189677,9.163486460616168e-90,6.64012638984562e-88,True,87.17782365408226
ENSG00000106462.11,0.6696324553089008,7.050867583423234e-40,6.693483791723406e-39,True,38.17434778391887
ENSG00000106511.6,-0.9781801529485468,7.915927838519924e-148,3.753054472925703e-145,True,144.42561513206456
ENSG00000106772.18,-0.6381479418562483,3.2108869551482155e-44,3.744304858308467e-43,True,42.426628798584815
ENSG00000106809.11,-0.965497490680427,1.970339955626894e-116,3.553893611268769e-114,True,113.449295577299
ENSG00000106823.12,-0.5879732604042749,9.844696997877213e-48,1.3324869656017494e-46,True,45.875337030552735
ENSG00000106852.15,-0.6439235730403805,3.28600247666254e-63,8.752475938641764e-62,True,61.057869074476606
ENSG00000107104.20,-0.5144707144782492,1.8825463730730108e-93,1.6441565534091338e-91,True,90.78405683214594
ENSG00000107105.15,0.5158698495102697,8.265771330677e-37,6.871854181425558e-36,True,35.16292606467072
ENSG00000107242.20,-0.6943659348379914,1.3201868181050836e-53,2.360687506426267e-52,True,51.626961498400654
ENSG00000107282.8,-0.6223154060343583,9.41465705076271e-56,1.846652708042038e-54,True,53.73361477275832
ENSG00000107736.21,-0.7108332608586588,5.890598916767325e-50,8.918667739492426e-49,True,48.04970001519782
ENSG00000107954.10,0.7852935294128607,4.894889327466139e-38,4.302213638769762e-37,True,36.36630802727373
ENSG00000108001.15,-0.9172414461091039,3.7135414889139095e-79,1.878734983751141e-77,True,76.72613447759603
ENSG00000108106.14,0.6375896197525821,5.021719288723673e-50,7.624008222971696e-49,True,48.1178166439556
ENSG00000108622.11,-0.5031031920275941,2.8384406566889986e-64,7.916148614638193e-63,True,62.101486061116546
ENSG00000108878.5,0.5694723167745923,1.5141596655809322e-22,6.40478345415498e-22,True,21.193495549175402
ENSG00000108924.14,-1.1354610152980642,6.9200439955594744e-164,4.992661307057127e-161,True,160.301667894683
ENSG00000108984.15,-0.5670698874193918,3.0300683607257694e-38,2.6916999131629236e-37,True,36.569973359500786
ENSG00000109107.14,-0.6337031732148843,3.056066405284841e-65,8.91254234258289e-64,True,63.04999839384623
ENSG00000109255.11,0.7085499004702293,3.6891343011052876e-33,2.615014719886422e-32,True,31.58252586215141
ENSG00000109265.14,0.7908590112066716,1.0049482031314661e-37,8.726379111859523e-37,True,36.05916592329831
ENSG00000109610.6,-0.6470119781792993,8.820345060921359e-77,4.0544267573664554e-75,True,74.3920705406418
ENSG00000109654.16,-0.5356480995934032,4.92199566831414e-42,5.202267268790117e-41,True,40.2838073394952
ENSG00000109674.4,1.0827239751100053,8.667224997360597e-66,2.591422191102734e-64,True,63.58646182656284
ENSG00000109794.13,-0.7583481400854417,2.3047212675573705e-69,7.789112976343586e-68,True,67.10851199693764
ENSG00000109805.10,0.9779820299635769,1.3272367036381543e-51,2.1677328602531035e-50,True,49.663994238953926
ENSG00000109846.9,-0.836839050523615,6.482677676519738e-160,4.137444360160328e-157,True,156.3832678335154
ENSG00000109906.14,-1.343739692747092,1.4230387384288442e-124,3.5244634067892895e-122,True,121.452906994193
ENSG00000110195.14,-0.8695741746708867,2.5785337827416768e-20,9.800318275495965e-20,True,19.008759819914946
ENSG00000110318.15,-0.5123800474614648,4.388593111214884e-59,9.841123525337807e-58,True,57.006955316914166
ENSG00000110900.16,-0.5125277347754307,3.645232962795472e-38,3.2260797751801633e-37,True,36.49132489748885
ENSG00000111206.13,1.0108720907253261,4.414097580312319e-48,6.088739422086668e-47,True,46.215472611915494
ENSG00000111247.15,0.6314437073946624,1.0088354128563692e-38,9.088281672605098e-38,True,37.0415182213599
ENSG00000111404.7,-1.4118330070350125,3.845389477231414e-208,7.97629912314726e-205,True,204.09819856769835
ENSG00000111665.12,0.9946933130991811,4.593478064954594e-58,1.0003172573471987e-56,True,55.9998622387365
ENSG00000111728.10,-0.5222717625028128,9.160576001317752e-28,5.080568120516938e-27,True,26.294087721218048
ENSG00000111879.20,-0.5652016843698722,1.6978473093456895e-60,4.0019997516026095e-59,True,58.39772294265573
ENSG00000111962.8,-0.5015683412083596,4.9552465939570415e-77,2.3097573589922235e-75,True,74.6364336405345
ENSG00000112182.15,-0.5948952470180149,5.94980183889485e-41,5.944070542722525e-40,True,39.225916045120066
ENSG00000112214.10,-0.9064876828017268,4.849065633198239e-66,1.4630071839507561e-64,True,63.834753541309745
ENSG00000112276.14,-0.5416052671598404,4.1719106346912746e-58,9.09706768358305e-57,True,56.041098574059454
ENSG00000112320.12,-0.6892757681065522,2.420415481455087e-121,5.284786118324435e-119,True,118.27697258442299
ENSG00000112742.10,0.8716877814244781,9.119449123534472e-43,9.890728023263466e-42,True,41.0047717402684
ENSG00000112782.19,-0.7881476472597269,4.1355049844549584e-81,2.2648372842259268e-79,True,78.64496299413734
ENSG00000112837.17,-0.5289275696509399,1.5987197782557802e-46,2.066133644889129e-45,True,44.68484159019264
ENSG00000112936.19,-0.9753388611930787,5.541192664104431e-64,1.5123445899366598e-62,True,61.82034924292388
ENSG00000112964.14,-0.8380396328266349,2.3253725288355915e-83,1.4134517122160367e-81,True,80.8497190237336
ENSG00000112984.12,1.090223279865595,7.50217638129129e-47,9.787037332637395e-46,True,45.00934875506242
ENSG00000113209.9,-0.5551669870544764,5.676496333017107e-47,7.446306731232086e-46,True,45.12805907811792
ENSG00000113211.5,-0.5486445460382916,2.7948126982305596e-32,1.9116703179900209e-31,True,30.718587002971617
ENSG00000113212.7,-0.5059149278898338,4.358575871091125e-45,5.310294273486499e-44,True,43.27488141153432
ENSG00000113231.14,-0.5010933357106699,2.1968378689683482e-33,1.5719848036938668e-32,True,31.80355165658147
ENSG00000113248.6,-0.5115842757253264,7.849538319322691e-73,3.1692272231348113e-71,True,70.49904662221205
ENSG00000113368.12,0.6191462780430927,1.8148536645463558e-36,1.4842622823796072e-35,True,34.82848934856824
ENSG00000113389.16,-0.6224379295070297,1.0988240993750595e-20,4.250323334505766e-20,True,19.37157803064372
ENSG00000113396.13,-1.0098100504130587,2.516546663068476e-33,1.7930259908526532e-32,True,31.74641341506577
ENSG00000113430.10,-0.5335000409352146,6.835218107040549e-12,1.6369405291994643e-11,True,10.785967098419256
ENSG00000113578.18,-0.6524842119647296,2.8783681989196458e-64,8.014033874643053e-63,True,62.09614882617341
ENSG00000113594.10,-0.7661984538838555,1.2449984523767089e-117,2.347670945311262e-115,True,114.62936277482227
ENSG00000114378.17,-0.6923984251682294,3.259330119435292e-90,2.3931559292880195e-88,True,87.62102900342454
ENSG00000114698.15,-0.5517710657098029,5.140461491680909e-97,5.433173120570255e-95,True,94.26494645655094
ENSG00000115163.15,1.0003364211845172,1.0067453291063149e-50,1.5805044457133574e-49,True,48.80120427821981
ENSG00000115295.20,-0.6446314375067408,1.1103252942818861e-129,3.07078965555227e-127,True,126.51274993105338
ENSG00000115353.11,-1.1721746911855937,6.6323417702603e-103,9.021072076696674e-101,True,100.04474184723341
ENSG00000115507.10,0.6393257016124637,7.980034214390136e-32,5.330945561738725e-31,True,30.27319575235727
ENSG00000116141.17,-0.5379449795842197,2.501551736079498e-56,5.074663754095744e-55,True,54.294592728701176
ENSG00000116194.13,-1.099140458981755,5.690847393328668e-84,3.577042486549088e-82,True,81.44647590146013
ENSG00000116396.15,-0.5597310149502583,1.8878615154816573e-36,1.5409332999460216e-35,True,34.81221615952448
ENSG00000116678.20,-0.9684378466268593,1.0523013310395183e-81,5.939417784785635e-80,True,79.2262561249258
ENSG00000116690.13,-0.7626785146457822,2.713757633484535e-16,8.25822376124012e-16,True,15.083113353847454
ENSG00000116711.10,-0.7432398969041218,2.5289540688704194e-116,4.51241546439094e-114,True,113.34559092108461
ENSG00000116833.14,-0.5833215502413744,4.723860120283872e-57,9.878992988178457e-56,True,55.0052873228179
ENSG00000117013.17,-0.5029717780319052,1.7256265750092298e-36,1.4119845850938441e-35,True,34.85017004453437
ENSG00000117016.10,-0.5978625339040919,2.1939121368526367e-33,1.5705685072878625e-32,True,31.803943115178757
ENSG00000117114.20,-0.5026075412218101,8.341010437107767e-73,3.3594836697418997e-71,True,70.47372746564977
ENSG00000117122.14,0.5559908488010699,9.462737647133026e-48,1.282881278729783e-46,True,45.89181353254028
ENSG00000117399.14,0.9176641958085832,2.741672553180652e-41,2.7859959796374613e-40,True,39.555019514625094
ENSG00000117407.17,0.8639296020966394,9.759650213407824e-53,1.6747842362077503e-51,True,50.77604113552872
ENSG00000117425.14,-0.5817099762582225,7.91344347800478e-40,7.495187275913888e-39,True,38.125217511330725
ENSG00000117525.14,-0.5361108201325764,3.945129392700535e-83,2.3214708206550594e-81,True,80.63423677075643
ENSG00000117586.11,0.6085815282962614,2.0912035019685346e-43,2.3431080966688632e-42,True,41.63020767525114
ENSG00000117594.10,-0.6988961609476518,1.400682262391763e-31,9.249073403155158e-31,True,30.03390177386135
ENSG00000117650.13,1.400458540139286,2.8539558160294684e-56,5.782483859730524e-55,True,54.23788557077347
ENSG00000117724.13,0.9452950592769924,2.6584717530403333e-45,3.2605085195825046e-44,True,43.486714660660375
ENSG00000118193.12,1.1193052121362923,1.9349204510551147e-62,4.947314324315651e-61,True,60.305630496149014
ENSG00000118495.20,-0.6720190592383091,5.038388350272333e-101,6.239329573464111e-99,True,98.20486207348864
ENSG00000118596.12,-0.9902836312223451,1.5801311532680168e-52,2.6865467579231016e-51,True,50.570805596364124
ENSG00000118729.12,-1.0225003923031444,3.178531988332056e-67,9.970616222000405e-66,True,65.00127799980828
ENSG00000118777.12,-0.611412380509301,5.574153565434636e-45,6.766459712130384e-44,True,43.16963849965191
ENSG00000119147.10,-1.4505511514077425,7.567986551502917e-166,5.708325856165427e-163,True,162.2434912434244
ENSG00000119508.18,-0.617101546030161,3.661592009757276e-19,1.299967004918961e-18,True,17.886067670588144
ENSG00000119771.15,-1.0201077998766752,1.1247123429775372e-98,1.2871363185771896e-96,True,95.89037545521626
ENSG00000119915.5,-0.6391655760337844,2.930732569073596e-24,1.3554229724416735e-23,True,22.86792515797583
ENSG00000119927.14,-0.8420475460913255,6.98375065797492e-51,1.1026485101658977e-49,True,48.9575629049876
ENSG00000119969.15,0.5916245347382243,4.68410373584858e-28,2.6375302813936663e-27,True,26.578802545545745
ENSG00000120049.20,-1.3418024511098643,1.1959586396935913e-54,2.2500836357228405e-53,True,52.6478013388407
ENSG00000120156.22,-0.5330290754009974,3.7746093630726193e-60,8.7971724397229e-59,True,58.05565689502636
ENSG00000120162.10,-0.6007017812719129,3.0079433603504334e-90,2.2183916498513374e-88,True,87.65396177813552
ENSG00000120279.6,-0.5370118245747939,1.4390574836320353e-79,7.370283914626541e-78,True,77.13251578213
ENSG00000120332.16,-0.5448311400115926,2.1149190128870062e-33,1.5153266882490062e-32,True,31.81949372781583
ENSG00000120693.14,-0.5633210359431198,1.6993376696931295e-64,4.7957158657972433e-63,True,62.31914655567574
ENSG00000120833.14,-0.5858927328436043,2.6188494552795673e-81,1.4582948946613804e-79,True,78.83615464462291
ENSG00000120949.15,-0.549455662409407,2.4556606911532544e-39,2.2651046975540357e-38,True,37.64491171924977
ENSG00000121005.9,-0.5088733937934076,2.5370922203696304e-19,9.085133427883826e-19,True,18.041668690087576
ENSG00000121152.10,0.8982841570105928,6.322153941462162e-52,1.0512006262988288e-50,True,49.97831438903425
ENSG00000121621.7,0.7589347024736806,4.736330754631195e-44,5.473166611584265e-43,True,42.26176133106628
ENSG00000122420.10,-0.9960108303123553,3.7850754665850476e-60,8.809192467393026e-59,True,58.05506390123939
ENSG00000122591.12,-0.6919407828612594,2.628846630858249e-83,1.5805464127703544e-81,True,80.80119274657284
ENSG00000122641.11,0.9326266085210628,2.9034310309494725e-61,7.137708818900081e-60,True,59.14644117295703
ENSG00000122707.12,-0.5174549701350482,2.866936761339371e-73,1.1717721334400374e-71,True,70.93115683440251
ENSG00000122756.15,-1.1565086412126788,8.027080082750865e-111,1.3320136689316786e-108,True,107.87549131847567
ENSG00000122877.16,-0.5655430687451335,1.3564745213547581e-36,1.1137723012053862e-35,True,34.953203586933995
ENSG00000122952.17,0.6372443582205252,7.525410472937224e-40,7.131733945626516e-39,True,38.14680486685696
ENSG00000122966.17,0.6511093655241363,8.324491912883957e-52,1.3731274234830654e-50,True,49.86228915923244
ENSG00000123219.13,0.65292022778269,1.883538095593288e-36,1.538160982198574e-35,True,34.812998209383835
ENSG00000123243.15,-1.172449569271166,1.536832683099425e-119,3.148419943623686e-117,True,116.50190734523456
ENSG00000123364.5,0.8217150730805032,1.0457363976936433e-28,6.052650778977438e-28,True,27.21805438294162
ENSG00000123388.4,0.9704780433416631,6.759941576586776e-40,6.424654669065348e-39,True,38.19215021108615
ENSG00000123473.16,0.63417837843826,7.28067755043128e-39,6.594735986455058e-38,True,37.18080258630728
ENSG00000123485.12,1.1740368265822236,8.816184356109607e-56,1.7333621232853414e-54,True,53.76111069769249
ENSG00000123500.10,1.9849882969658421,1.1878613536276637e-86,7.82197273892756e-85,True,84.10668370198066
ENSG00000123689.6,-0.8176266253889097,1.8204269497670684e-52,3.085614382475458e-51,True,50.51065834983064
ENSG00000123700.5,-0.5483801118135154,1.4006677496246822e-46,1.815834424786873e-45,True,44.74092375475753
ENSG00000123975.5,0.5207468366591632,3.3461567534968757e-40,3.226387284574501e-39,True,38.49128350258301
ENSG00000124102.5,-1.1022317974245384,3.3722930131453666e-37,2.8463799725398888e-36,True,35.54570712499582
ENSG00000124143.10,-0.7611927939752574,2.5789655043535957e-15,7.464739853347909e-15,True,14.126985322865165
ENSG00000124212.6,-0.5504764793562855,2.217988836432977e-46,2.8509145431269414e-45,True,44.54501580058063
ENSG00000124224.17,-0.5396543127053126,9.327618920468447e-50,1.397443837815829e-48,True,47.854665637049266
ENSG00000124243.17,0.5994978633184544,1.4091135066708959e-24,6.607185512771078e-24,True,23.179983499148737
ENSG00000124507.11,0.8071128294576415,2.7715003184198383e-67,8.743398533053003e-66,True,65.05831972557351
ENSG00000124575.7,0.6563558373247611,1.7815302158953923e-26,9.215309352421489e-26,True,25.035490081194276
ENSG00000124615.20,-0.5139514170079345,1.933246095983358e-59,4.376573767632721e-58,True,57.35886574705349
ENSG00000124635.9,0.6430442350458043,8.709324317962175e-43,9.458280610750284e-42,True,41.02418780536684
ENSG00000124743.6,-1.0431959651218907,2.050223598537533e-47,2.7304502724022332e-46,True,45.5637657285289
ENSG00000124785.9,-0.5768094595939313,7.771699804716346e-81,4.200768291839187e-79,True,78.37667127284213
ENSG00000125355.16,-0.8510011036845737,7.127527350441327e-65,2.0392101526417823e-63,True,62.69053801530589
ENSG00000125508.3,0.745146303791357,6.765199689819743e-23,2.9121069689460134e-22,True,21.53579267634741
ENSG00000125740.14,-0.960675217782708,3.899450884405719e-70,1.3885727033439592e-68,True,67.85743137638583
ENSG00000125845.7,-0.888209578475812,1.4697214177802884e-57,3.126738103416167e-56,True,55.50490849387843
ENSG00000125869.10,0.9045217943281909,4.186240072064109e-32,2.8330533342508896e-31,True,30.547745249499037
ENSG00000126218.12,-0.8897294155541697,3.997025145213731e-64,1.0981231003257725e-62,True,61.959348972458294
ENSG00000126787.13,1.1012409889819816,1.5570928773688927e-47,2.0845697166600507e-46,True,45.68098357568547
ENSG00000126895.15,-1.0866296346328115,3.3233979899223956e-97,3.60447491795897e-95,True,94.44315799220448
ENSG00000127129.10,0.654955677006632,6.572364221254631e-20,2.4338721688796998e-19,True,18.613702235394385
ENSG00000127249.15,-0.596620018005263,6.206544369063077e-13,1.5825352990201706e-12,True,11.800646594107635
ENSG00000127324.9,-0.8791905024415672,1.3295773146209995e-49,1.971671667454948e-48,True,47.70516540424498
ENSG00000127329.16,-0.5792330180185692,7.150896050795259e-55,1.3561367893359604e-53,True,52.86769650231439
ENSG00000127423.11,0.6553185328094226,1.5094346762804382e-57,3.2071138307551332e-56,True,55.49388562529404
ENSG00000127561.15,0.7985930714161045,6.054169745635658e-75,2.6026656155201583e-73,True,72.58458162546083
ENSG00000127564.17,1.3465527019529535,2.0783235039486345e-61,5.124472544505742e-60,True,59.29035082935498
ENSG00000127585.12,0.5018121197152114,1.0306632350927493e-12,2.5909446634038904e-12,True,11.586541862442571
ENSG00000127586.17,0.5414404040207679,7.865651571662113e-27,4.1567714070115e-26,True,25.381243857957873
ENSG00000127743.6,-1.0102961925865634,5.731690473934931e-34,4.219683749976763e-33,True,32.3747200966181
ENSG00000127954.13,-0.6530643654409098,2.1127100660494478e-98,2.401254166850996e-96,True,95.61956186850658
ENSG00000127955.17,-0.8203973040542198,1.582833009191376e-65,4.690273384736017e-64,True,63.328801842568076
ENSG00000128165.9,0.7030400550483282,1.3193375704673291e-24,6.193235542951869e-24,True,23.208082402461127
ENSG00000128268.12,-0.6851908102054189,2.0477698650153994e-53,3.618817160816352e-52,True,51.44143335887978
ENSG00000128408.9,0.6087445687754718,6.5386262566599244e-24,2.972656550767528e-23,True,22.526855264600215
ENSG00000128422.17,-0.5276833171661557,1.9287530016920793e-08,3.78900524565862e-08,True,7.421474793468999
ENSG00000128591.16,-0.6220264565076807,1.1578657091560516e-48,1.636594853299448e-47,True,46.786058818910355
ENSG00000128596.17,-0.5495393677169025,3.0433834121794987e-34,2.2673280971235118e-33,True,32.644485630089584
ENSG00000129048.7,-0.6129891674024248,5.040919007176535e-31,3.24472498080246e-30,True,29.48882210760985
ENSG00000129151.9,-1.0524302510786538,6.690321589097482e-37,5.5872771237787424e-36,True,35.25279978750091
ENSG00000129173.13,1.0340163598437284,5.976410637108151e-54,1.091007239957895e-52,True,51.96217236741044
ENSG00000129195.16,0.9987759575054661,7.560219564102429e-46,9.489733997482277e-45,True,44.022745960917774
ENSG00000129244.9,-0.6588919371794595,1.0716002796414114e-94,9.878963911316433e-93,True,92.0052886010797
ENSG00000129354.12,0.5151129564336037,1.5302920741965566e-10,3.409461154567355e-10,True,9.467314253291837
ENSG00000129451.12,-0.7243330874327161,1.3809496495957592e-20,5.318050240285919e-20,True,19.27424756415077
ENSG00000129467.14,-0.6298988009754549,1.2538585455962257e-78,6.210904091230975e-77,True,76.20684517707723
ENSG00000129596.5,-1.0712225982768533,1.6088536003328011e-96,1.6180191905407577e-94,True,93.79101633173701
ENSG00000129654.8,0.7114702766433145,2.229205852010232e-41,2.2777981470602085e-40,True,39.64248476467398
ENSG00000129680.16,-0.6108476984003135,1.3394374927723053e-67,4.2825868506866347e-66,True,65.36829382079877
ENSG00000129757.14,-0.546691065898762,1.9607260914467795e-116,3.553893611268769e-114,True,113.449295577299
ENSG00000129810.15,1.0106477055749217,2.3959145539717302e-64,6.715845626453866e-63,True,62.17289929531388
